HomeTeam,AwayTeam,Day_Eve,Day Type,Hol Type,Capacity,Average Travelling Fans,Cheapest Season T,Home League Position,Away League Position,Form Home,Form Away,Distance,Temperature,Lowest Home Ticket Price,Lowest Away Ticket Price,Attendance,Highest Home Ticket Price
0.106382979,0.85106383,0,0,0,0.502018758,0.440836716,0.373751783,0.041666667,0.458333333,0,0,0.142394822,0.776785714,0.166666667,0.2,0.300492122,0.296296296
0.127659574,0.70212766,0,0,0,0.42658872,0.152044958,0,0.208333333,0.5,0,0,0.171521036,0.776785714,0.722222222,0.4,0.330416319,0.111111111
0.255319149,0.29787234,0,0,0,0.147011818,0.146737434,0.359486448,0.666666667,0.041666667,0,0,0.55987055,0.776785714,0.333333333,0.32,0.042266937,0
0.510638298,0.638297872,0,0,0,0.321655381,0.162035592,0.524964337,0.166666667,0.708333333,0,0,0.533980583,0.84375,0.555555556,0.52,0.156367822,0.296296296
0.574468085,0.382978723,0,0,0,0.058943517,0,0.285306705,1,0.791666667,0,0,0.462783172,0.799107143,0.666666667,0.56,0.064491805,0.074074074
0.659574468,0.319148936,0,0,0,0.160869748,0.116453325,0.402282454,1,0.75,0,0,0.339805825,0.776785714,0.444444444,0.44,0.134381077,0.074074074
0.787234043,0.680851064,0,0,0,0.113534088,0.121136435,0.402282454,0.416666667,0.541666667,0,0,0.346278317,0.776785714,0.277777778,0.48,0.026511093,0
0.829787234,0.212765957,0,0,0,0.091117466,0.296284733,0.39657632,0.291666667,1,0,0,0.527508091,0.799107143,0.333333333,0.48,0.054153272,0.037037037
0.893617021,0.531914894,0,0,0,0.105669344,0.12051202,0.388017118,0.833333333,0.041666667,0,0,0.307443366,0.799107143,0.444444444,0.4,0.070345676,0
0.914893617,0.425531915,0,0,0,0.158598646,0.10084296,0.701854494,0.583333333,0.375,0,0,0.035598706,0.6875,0.722222222,0.48,0.123705203,0.111111111
0.936170213,0.340425532,0,0,0,0.228750473,0.334061817,0.559201141,0.625,0.333333333,0,0,0.194174757,0.776785714,0.388888889,0.36,0.141207287,0.111111111
0.957446809,0,0,0,0,0.135635278,0.12862941,0.296718973,0.125,1,0,0,0.343042071,0.776785714,0.444444444,0.4,0.078144224,0.12962963
0,0.106382979,0,0,0,0,0.219169529,0.316690442,0.916666667,0.333333333,0.166666667,0.166666667,0.566343042,0.910714286,0.277777778,0.28,0.05381593,0.259259259
0.29787234,0.574468085,0,0,0,0.463157673,0.197627224,0.074179743,0.958333333,0.5,0,0.055555556,0.207119741,0.84375,0.444444444,0.4,0.191689487,0.481481481
0.319148936,0.936170213,0,0,0,0.118896412,0.091476741,0.559201141,0.416666667,0.375,0.055555556,0.166666667,0.372168285,0.821428571,0.555555556,0.4,0.068877247,0.148148148
0.340425532,0.893617021,0,0,0,0.583736384,0.071183266,0.427960057,0.708333333,0.791666667,0,0,0.171521036,0.84375,0.555555556,0.48,0.16646823,0.148148148
0.382978723,0.829787234,0,0,0,0.010030702,0.093037777,0.17403709,0.458333333,0.125,0.055555556,0,0.310679612,0.754464286,0.527777778,0.46,0.011945867,0.055555556
0.425531915,0.255319149,0,0,0,0.141565378,0.124258508,0.388017118,0.166666667,0.208333333,0.166666667,0.166666667,0.618122977,0.866071429,0,0,0.067805691,0.222222222
0.531914894,0.510638298,0,0,0,0.539386802,0.192631908,0.465049929,0.291666667,0.041666667,0.166666667,0.166666667,0.145631068,0.84375,0.555555556,0.48,0.165198238,0.185185185
0.638297872,0.957446809,0,0,0,0.183139168,0.181704652,0.430813124,1,0.083333333,0,0.166666667,0.216828479,0.799107143,0.555555556,0.56,0.03982617,0.074074074
0.680851064,0.127659574,0,0,0,0.220044581,0.383078364,0.416547789,0.25,0.583333333,0.166666667,0.055555556,0.336569579,0.821428571,0.5,0.4,0.079354685,0.148148148
0.70212766,0.914893617,0,0,0,0.29644194,0.132688105,0.559201141,0.625,0.833333333,0.055555556,0,0.511326861,0.799107143,0.555555556,0.48,0.055959043,0.037037037
0.85106383,0.787234043,0,0,0,0.585692055,0.089603497,0.39657632,0.75,0.666666667,0,0,0.103559871,0.84375,0.444444444,0.4,0.347104814,0.259259259
0.212765957,0.659574468,0,0,0,0.150355385,0.246643771,0.316690442,0.875,0.541666667,0,0.055555556,0.190938511,0.799107143,0.333333333,0.24,0.161646228,0.148148148
0,0.829787234,1,1,0,0,0.093037777,0.316690442,0.958333333,0.166666667,0,0.222222222,0.485436893,0.799107143,0.277777778,0.28,0.044767234,0.259259259
0.29787234,0.893617021,1,1,0,0.463157673,0.071183266,0.074179743,0.875,0.833333333,0.055555556,0.055555556,0.462783172,0.799107143,0.444444444,0.4,0.144203675,0.481481481
0.319148936,0.957446809,1,1,0,0.118896412,0.181704652,0.559201141,0.208333333,0.25,0.222222222,0.222222222,0.165048544,0.799107143,0.555555556,0.4,0.069432869,0.148148148
0.340425532,0.255319149,1,1,0,0.583736384,0.124258508,0.427960057,0.791666667,0.416666667,0.055555556,0.166666667,0.268608414,0.821428571,0.555555556,0.48,0.142695559,0.148148148
0.425531915,0.936170213,1,1,0,0.141565378,0.091476741,0.388017118,0.041666667,0.541666667,0.333333333,0.166666667,0.32038835,0.866071429,0,0,0.071536294,0.222222222
0.531914894,0.127659574,1,1,0,0.539386802,0.383078364,0.465049929,0.333333333,0.375,0.222222222,0.222222222,0.417475728,0.799107143,0.555555556,0.48,0.124201294,0.185185185
0.638297872,0.574468085,1,1,0,0.183139168,0.197627224,0.430813124,0.916666667,0.625,0.055555556,0.111111111,0.330097087,0.866071429,0.555555556,0.56,0.028177958,0.074074074
0.680851064,0.510638298,1,1,0,0.220044581,0.192631908,0.416547789,0.458333333,0.125,0.166666667,0.222222222,0.236245955,0.776785714,0.5,0.4,0.06151526,0.148148148
0.70212766,0.787234043,1,1,0,0.29644194,0.089603497,0.559201141,0.291666667,0.666666667,0.222222222,0.055555556,0.1197411,0.888392857,0.555555556,0.48,0.040361948,0.037037037
0.85106383,0.914893617,1,1,0,0.585692055,0.132688105,0.39657632,0.75,1,0.055555556,0,0.498381877,0.754464286,0.444444444,0.4,0.30763583,0.259259259
0.212765957,0.106382979,1,1,0,0.150355385,0.219169529,0.316690442,0.5,0.083333333,0.166666667,0.333333333,0.462783172,0.821428571,0.333333333,0.24,0.144104457,0.148148148
0.382978723,0.659574468,1,1,0,0.010030702,0.246643771,0.17403709,0.583333333,0.708333333,0.111111111,0.055555556,0.54368932,0.776785714,0.527777778,0.46,0.014029448,0.055555556
0.106382979,0.382978723,0,0,0,0.502018758,0,0.373751783,0.041666667,0.333333333,0.5,0.277777778,0.093851133,0.754464286,0.166666667,0.2,0.230523475,0.296296296
0.127659574,0.340425532,0,0,0,0.42658872,0.334061817,0,0.25,0.75,0.388888889,0.111111111,0.297734628,0.709821429,0.722222222,0.4,0.311306902,0.111111111
0.255319149,0.638297872,0,0,0,0.147011818,0.162035592,0.359486448,0.416666667,0.791666667,0.222222222,0.111111111,0.01618123,0.754464286,0.333333333,0.32,0.051037822,0
0.510638298,0.85106383,0,0,0,0.321655381,0.440836716,0.524964337,0.541666667,0.916666667,0.222222222,0.055555556,0.45631068,0.799107143,0.555555556,0.52,0.141901814,0.296296296
0.574468085,0,0,0,0,0.058943517,0.12862941,0.285306705,0.625,1,0.166666667,0,0.200647249,0.799107143,0.666666667,0.56,0.065047426,0.074074074
0.659574468,0.680851064,0,0,0,0.160869748,0.121136435,0.402282454,0.875,0.291666667,0.055555556,0.333333333,0.226537217,0.776785714,0.444444444,0.44,0.110985435,0.074074074
0.787234043,0.531914894,0,0,0,0.113534088,0.12051202,0.402282454,0.833333333,0.458333333,0.055555556,0.222222222,0.404530744,0.754464286,0.277777778,0.48,0.005337937,0
0.829787234,0.425531915,0,0,0,0.091117466,0.10084296,0.39657632,0.125,0.166666667,0.388888889,0.388888889,0.514563107,0.776785714,0.333333333,0.48,0.035936818,0.037037037
0.893617021,0.319148936,0,0,0,0.105669344,0.116453325,0.388017118,0.958333333,0.083333333,0.055555556,0.388888889,0.213592233,0.776785714,0.444444444,0.4,0.060106362,0
0.914893617,0.212765957,0,0,0,0.158598646,0.296284733,0.701854494,0.666666667,0.708333333,0.166666667,0.166666667,0.449838188,0.754464286,0.722222222,0.48,0.082886852,0.111111111
0.936170213,0.70212766,0,0,0,0.228750473,0.152044958,0.559201141,0.583333333,0.208333333,0.222222222,0.388888889,0.330097087,0.776785714,0.388888889,0.36,0.084831528,0.111111111
0.957446809,0.29787234,0,0,0,0.135635278,0.146737434,0.296718973,0.5,0.375,0.222222222,0.222222222,0.362459547,0.754464286,0.444444444,0.4,0.053161091,0.12962963
0.127659574,0.638297872,0,0,0,0.42658872,0.162035592,0,0.125,0.541666667,0.666666667,0.277777778,0.067961165,0.709821429,0.722222222,0.4,0.315235941,0.111111111
0.29787234,0.106382979,0,0,0,0.463157673,0.219169529,0.074179743,0.208333333,0.041666667,0.388888889,0.666666667,0.579288026,0.866071429,0.444444444,0.4,0.178969719,0.481481481
0.319148936,0.510638298,0,0,0,0.118896412,0.192631908,0.559201141,0.166666667,0.333333333,0.388888889,0.388888889,0.430420712,0.799107143,0.555555556,0.4,0.073877843,0.148148148
0.340425532,0.574468085,0,0,0,0.583736384,0.197627224,0.427960057,0.875,0.625,0.111111111,0.222222222,0.084142395,0.821428571,0.555555556,0.48,0.161031075,0.148148148
0.531914894,0.680851064,0,0,0,0.539386802,0.121136435,0.465049929,0.291666667,0.458333333,0.388888889,0.333333333,0.13592233,0.821428571,0.555555556,0.48,0.172917411,0.185185185
0.70212766,0.829787234,0,0,0,0.29644194,0.093037777,0.559201141,0.25,0.083333333,0.388888889,0.555555556,0.226537217,0.754464286,0.555555556,0.48,0.052585625,0.037037037
0.787234043,0,0,0,0,0.113534088,0.12862941,0.402282454,0.916666667,0.958333333,0.055555556,0.055555556,0.553398058,0.709821429,0.277777778,0.48,0.007282613,0
0.85106383,0.659574468,0,0,0,0.585692055,0.246643771,0.39657632,1,0.791666667,0.055555556,0.222222222,0.365695793,0.709821429,0.444444444,0.4,0.345398262,0.259259259
0.893617021,0.425531915,0,0,0,0.105669344,0.10084296,0.388017118,0.833333333,0.416666667,0.222222222,0.388888889,0.533980583,0.6875,0.444444444,0.4,0.053657181,0
0.914893617,0.382978723,0,0,0,0.158598646,0,0.701854494,0.666666667,0.5,0.222222222,0.277777778,0.724919094,0.709821429,0.722222222,0.48,0.071437076,0.111111111
0.957446809,0.255319149,0,0,0,0.135635278,0.124258508,0.296718973,0.708333333,0.583333333,0.222222222,0.222222222,0.223300971,0.754464286,0.444444444,0.4,0.04933127,0.12962963
0,0.319148936,0,0,0,0,0.116453325,0.316690442,1,0.041666667,0.277777778,0.333333333,0.436893204,0.821428571,0.277777778,0.28,0.049966266,0.259259259
0.106382979,0.914893617,0,0,0,0.502018758,0.132688105,0.373751783,0.041666667,0.875,0.611111111,0.277777778,0.627831715,0.754464286,0.166666667,0.2,0.230424257,0.296296296
0.255319149,0.70212766,0,0,0,0.147011818,0.152044958,0.359486448,0.625,0.291666667,0.277777778,0.5,0.113268608,0.754464286,0.333333333,0.32,0.042366155,0
0.382978723,0.340425532,0,0,0,0.010030702,0.334061817,0.17403709,0.333333333,0.916666667,0.5,0.166666667,0.381877023,0.732142857,0.527777778,0.46,0.032741993,0.055555556
0.510638298,0.127659574,0,0,0,0.321655381,0.383078364,0.524964337,0.208333333,0.083333333,0.444444444,0.611111111,0.563106796,0.776785714,0.555555556,0.52,0.142080406,0.296296296
0.638297872,0.893617021,0,0,0,0.183139168,0.071183266,0.430813124,0.583333333,0.875,0.333333333,0.388888889,0.203883495,0.732142857,0.555555556,0.56,0.035520102,0.074074074
0.659574468,0.787234043,0,0,0,0.160869748,0.089603497,0.402282454,0.791666667,0.958333333,0.333333333,0.111111111,0.44012945,0.6875,0.444444444,0.44,0.099853157,0.074074074
0.680851064,0.936170213,0,0,0,0.220044581,0.091476741,0.416547789,0.291666667,0.541666667,0.388888889,0.444444444,0.300970874,0.709821429,0.5,0.4,0.051474382,0.148148148
0.425531915,0.85106383,0,0,0,0.141565378,0.440836716,0.388017118,0.25,0.833333333,0.388888889,0.388888889,0.517799353,0.821428571,0,0,0.073242846,0.222222222
0.574468085,0.531914894,0,0,0,0.058943517,0.12051202,0.285306705,0.708333333,0.5,0.388888889,0.222222222,0.051779935,0.821428571,0.666666667,0.56,0.093483351,0.074074074
0,0.85106383,0,0,0,0,0.440836716,0.316690442,0.916666667,0.75,0.277777778,0.5,0.462783172,0.799107143,0.277777778,0.28,0.057606064,0.259259259
0.106382979,0.531914894,0,0,0,0.502018758,0.12051202,0.373751783,0.041666667,0.625,0.5,0.222222222,0.420711974,0.6875,0.166666667,0.2,0.2147081,0.296296296
0.212765957,0.787234043,0,0,0,0.150355385,0.089603497,0.316690442,0.5,1,0.277777778,0.111111111,0.475728155,0.732142857,0.333333333,0.24,0.122038338,0.148148148
0.255319149,0.893617021,0,0,0,0.147011818,0.071183266,0.359486448,0.416666667,0.708333333,0.444444444,0.333333333,0.203883495,0.6875,0.333333333,0.32,0.021490654,0
0.382978723,0.29787234,0,0,0,0.010030702,0.146737434,0.17403709,0.166666667,0.375,0.555555556,0.5,0.676375405,0.732142857,0.527777778,0.46,0.029051078,0.055555556
0.425531915,0.127659574,0,0,0,0.141565378,0.383078364,0.388017118,0.333333333,0.083333333,0.277777778,0.5,0.621359223,0.776785714,0,0,0.062944001,0.222222222
0.510638298,0.340425532,0,0,0,0.321655381,0.334061817,0.524964337,0.208333333,0.958333333,0.444444444,0.166666667,0.28802589,0.821428571,0.555555556,0.52,0.135889193,0.296296296
0.574468085,0.957446809,0,0,0,0.058943517,0.181704652,0.285306705,0.458333333,0.791666667,0.5,0.111111111,0.155339806,0.821428571,0.666666667,0.56,0.072052228,0.074074074
0.638297872,0.319148936,0,0,0,0.183139168,0.116453325,0.430813124,0.833333333,0.583333333,0.333333333,0.222222222,0.110032362,0.776785714,0.555555556,0.56,0.03075763,0.074074074
0.659574468,0.936170213,0,0,0,0.160869748,0.091476741,0.402282454,0.666666667,0.541666667,0.5,0.277777778,0.077669903,0.754464286,0.444444444,0.44,0.18127158,0.074074074
0.680851064,0.70212766,0,0,0,0.220044581,0.152044958,0.416547789,0.25,0.291666667,0.444444444,0.388888889,0.278317152,0.709821429,0.5,0.4,0.055641545,0.148148148
0.829787234,0.914893617,0,0,0,0.091117466,0.132688105,0.39657632,0.125,0.875,0.555555556,0.277777778,0.488673139,0.754464286,0.333333333,0.48,0.036036036,0.037037037
0.212765957,0.957446809,1,1,0,0.150355385,0.181704652,0.316690442,0.583333333,0.833333333,0.333333333,0.111111111,0.249190939,0.821428571,0.333333333,0.24,0.117037743,0.148148148
0.127659574,0.212765957,0,0,0,0.42658872,0.296284733,0,0.125,0.583333333,0.388888889,0.222222222,0.524271845,0.665178571,0.722222222,0.4,0.309203477,0.111111111
0.29787234,0,0,0,0,0.463157673,0.12862941,0.074179743,0.458333333,0.875,0.444444444,0.444444444,0.042071197,0.709821429,0.444444444,0.4,0.198833194,0.481481481
0.319148936,0.574468085,0,0,0,0.118896412,0.197627224,0.559201141,0.625,0.333333333,0.222222222,0.444444444,0.229773463,0.732142857,0.555555556,0.4,0.07943406,0.148148148
0.340425532,0.638297872,0,0,0,0.583736384,0.162035592,0.427960057,0.958333333,0.75,0.166666667,0.333333333,0.25566343,0.754464286,0.555555556,0.48,0.137040124,0.148148148
0.531914894,0.659574468,0,0,0,0.539386802,0.246643771,0.465049929,0.875,0.5,0.277777778,0.555555556,0.087378641,0.6875,0.555555556,0.48,0.207028615,0.185185185
0.70212766,0.425531915,0,0,0,0.29644194,0.10084296,0.559201141,0.375,0.416666667,0.388888889,0.222222222,0.524271845,0.799107143,0.555555556,0.48,0.055800294,0.037037037
0.787234043,0.382978723,0,0,0,0.113534088,0,0.402282454,1,0.166666667,0.277777778,0.388888889,0.122977346,0.709821429,0.277777778,0.48,0.01174743,0
0.85106383,0.680851064,0,0,0,0.585692055,0.121136435,0.39657632,0.541666667,0.25,0.666666667,0.277777778,0.239482201,0.709821429,0.444444444,0.4,0.350200421,0.259259259
0.893617021,0.829787234,0,0,0,0.105669344,0.093037777,0.388017118,0.791666667,0.083333333,0.333333333,0.666666667,0.333333333,0.776785714,0.444444444,0.4,0.058955431,0
0.914893617,0.510638298,0,0,0,0.158598646,0.192631908,0.701854494,0.916666667,0.208333333,0.277777778,0.444444444,0.100323625,0.709821429,0.722222222,0.48,0.11598603,0.111111111
0.936170213,0.255319149,0,0,0,0.228750473,0.124258508,0.559201141,0.708333333,0.291666667,0.277777778,0.555555556,0.449838188,0.709821429,0.388888889,0.36,0.099694408,0.111111111
0.957446809,0.106382979,0,0,0,0.135635278,0.219169529,0.296718973,0.833333333,0.041666667,0.277777778,0.333333333,0.233009709,0.6875,0.444444444,0.4,0.080465928,0.12962963
0.829787234,0.29787234,1,1,0,0.091117466,0.146737434,0.39657632,0.125,0.583333333,0.555555556,0.333333333,0.475728155,0.6875,0.333333333,0.48,0.037583839,0.037037037
0.936170213,0.212765957,1,1,0,0.228750473,0.296284733,0.559201141,0.375,0.75,0.222222222,0.388888889,0.106796117,0.732142857,0.388888889,0.36,0.096301147,0.111111111
0,0.893617021,0,0,0,0,0.071183266,0.316690442,0.75,0.916666667,0.444444444,0.222222222,0.436893204,0.866071429,0.277777778,0.28,0.047842997,0.259259259
0.106382979,0.127659574,0,0,0,0.502018758,0.383078364,0.373751783,0.083333333,0.166666667,0.222222222,0.277777778,0.132686084,0.754464286,0.166666667,0.2,0.309143946,0.296296296
0.212765957,0.70212766,0,0,0,0.150355385,0.152044958,0.316690442,0.625,0.208333333,0.5,0.388888889,0.346278317,0.776785714,0.333333333,0.24,0.142497123,0.148148148
0.255319149,0.319148936,0,0,0,0.147011818,0.116453325,0.359486448,0.125,0.416666667,0.722222222,0.222222222,0.129449838,0.754464286,0.333333333,0.32,0.031491844,0
0.382978723,0.531914894,0,0,0,0.010030702,0.12051202,0.17403709,0.291666667,0.708333333,0.388888889,0.277777778,0.521035599,0.754464286,0.527777778,0.46,0.012124459,0.055555556
0.425531915,0.340425532,0,0,0,0.141565378,0.334061817,0.388017118,0.541666667,1,0.388888889,0.166666667,0.362459547,0.84375,0,0,0.11423979,0.222222222
0.510638298,0.787234043,0,0,0,0.321655381,0.089603497,0.524964337,0.333333333,0.958333333,0.277777778,0.444444444,0.553398058,0.799107143,0.555555556,0.52,0.12374489,0.296296296
0.574468085,0.914893617,0,0,0,0.058943517,0.132688105,0.285306705,0.458333333,0.875,0.555555556,0.222222222,0.268608414,0.754464286,0.666666667,0.56,0.083958408,0.074074074
0.638297872,0.936170213,0,0,0,0.183139168,0.091476741,0.430813124,0.791666667,0.833333333,0.166666667,0.222222222,0.441550162,0.821428571,0.555555556,0.56,0.029686074,0.074074074
0.659574468,0.29787234,0,0,0,0.160869748,0.146737434,0.402282454,0.5,0.583333333,0.444444444,0.222222222,0.174592233,0.754464286,0.444444444,0.44,0.137714807,0.074074074
0.680851064,0.957446809,0,0,0,0.220044581,0.181704652,0.416547789,0.375,0.666666667,0.333333333,0.333333333,0.231757282,0.709821429,0.5,0.4,0.059511053,0.148148148
0.829787234,0.85106383,0,0,0,0.091117466,0.440836716,0.39657632,0.041666667,0.25,0.444444444,0.722222222,0.107559871,0.709821429,0.333333333,0.48,0.086041989,0.037037037
0.127659574,0.382978723,1,1,0,0.42658872,0,0,0.166666667,0.458333333,0.388888889,0.222222222,0.162245955,0.709821429,0.722222222,0.4,0.294717625,0.111111111
0.29787234,0.638297872,1,1,0,0.463157673,0.162035592,0.074179743,0.666666667,0.916666667,0.222222222,0.166666667,0.542365696,0.776785714,0.444444444,0.4,0.135690757,0.481481481
0.319148936,0.425531915,1,1,0,0.118896412,0.10084296,0.559201141,0.625,0.333333333,0.277777778,0.277777778,0.492239482,0.754464286,0.555555556,0.4,0.055701076,0.148148148
0.531914894,0.255319149,1,1,0,0.539386802,0.124258508,0.465049929,0.5,0.083333333,0.277777778,0.833333333,0.403453074,0.776785714,0.555555556,0.48,0.114001667,0.185185185
0.70212766,0.510638298,1,1,0,0.29644194,0.192631908,0.559201141,0.25,0.583333333,0.277777778,0.111111111,0.45012945,0.799107143,0.555555556,0.48,0.040223042,0.037037037
0.787234043,0.106382979,1,1,0,0.113534088,0.219169529,0.402282454,0.791666667,0.125,0.555555556,0.166666667,0.041650485,0.754464286,0.277777778,0.48,0.081438266,0
0.85106383,0.212765957,1,1,0,0.585692055,0.296284733,0.39657632,0.291666667,0.375,0.722222222,0.444444444,0.441789644,0.799107143,0.444444444,0.4,0.343076557,0.259259259
0.893617021,0.680851064,1,1,0,0.105669344,0.121136435,0.388017118,0.875,0.416666667,0.277777778,0.222222222,0.335420712,0.754464286,0.444444444,0.4,0.047763623,0
0.914893617,0.659574468,1,1,0,0.158598646,0.246643771,0.701854494,0.958333333,0.541666667,0.388888889,0.444444444,0.261964401,0.665178571,0.722222222,0.48,0.073143628,0.111111111
0.936170213,0.574468085,1,1,0,0.228750473,0.197627224,0.559201141,0.708333333,0.208333333,0.166666667,0.666666667,0.183003236,0.754464286,0.388888889,0.36,0.092927729,0.111111111
0.957446809,0.829787234,1,1,0,0.135635278,0.093037777,0.296718973,0.75,0.041666667,0.277777778,0.611111111,0.280909385,0.754464286,0.444444444,0.4,0.040937413,0.12962963
0.340425532,0,1,1,0,0.583736384,0.12862941,0.427960057,1,0.875,0.166666667,0.444444444,0.280932039,0.799107143,0.555555556,0.48,0.12150256,0.148148148
0,0.425531915,0,0,0,0,0.10084296,0.316690442,0.833333333,0.333333333,0.444444444,0.277777778,0.111113269,0.709821429,0.277777778,0.28,0.054490614,0.259259259
0.106382979,0.659574468,0,0,0,0.502018758,0.246643771,0.373751783,0.291666667,0.666666667,0.111111111,0.444444444,0.447754045,0.642857143,0.166666667,0.2,0.244076676,0.296296296
0.255319149,0.829787234,0,0,0,0.147011818,0.093037777,0.359486448,0.083333333,0.041666667,0.666666667,0.611111111,0.206016181,0.642857143,0.333333333,0.32,0.068420844,0
0.29787234,0.787234043,0,0,0,0.463157673,0.089603497,0.074179743,0.5,0.625,0.166666667,0.722222222,0.558291262,0.6875,0.444444444,0.4,0.249097115,0.481481481
0.319148936,0.127659574,0,0,0,0.118896412,0.383078364,0.559201141,0.458333333,0.125,0.277777778,0.5,0.124430421,0.665178571,0.555555556,0.4,0.101004088,0.148148148
0.382978723,0.85106383,0,0,0,0.010030702,0.440836716,0.17403709,0.541666667,0.25,0.111111111,0.611111111,0.233171521,0.665178571,0.527777778,0.46,0.041612097,0.055555556
0.574468085,0.212765957,0,0,0,0.058943517,0.296284733,0.285306705,0.166666667,0.416666667,0.5,0.555555556,0.276773463,0.754464286,0.666666667,0.56,0.093959598,0.074074074
0.638297872,0.531914894,0,0,0,0.183139168,0.12051202,0.430813124,0.958333333,0.791666667,0.166666667,0.444444444,0.38707767,0.709821429,0.555555556,0.56,0.027106402,0.074074074
0.70212766,0.340425532,0,0,0,0.29644194,0.334061817,0.559201141,0.208333333,1,0.388888889,0.333333333,0.15789644,0.709821429,0.555555556,0.48,0.073381752,0.037037037
0.893617021,0.936170213,0,0,0,0.105669344,0.091476741,0.388017118,0.916666667,0.75,0.166666667,0.222222222,0.278754045,0.575892857,0.444444444,0.4,0.063420248,0
0.914893617,0.680851064,0,0,0,0.158598646,0.121136435,0.701854494,0.791666667,0.375,0.388888889,0.222222222,0.255346278,0.598214286,0.722222222,0.48,0.089494781,0.111111111
0.957446809,0.510638298,0,0,0,0.135635278,0.192631908,0.296718973,0.875,0.708333333,0.444444444,0.055555556,0.35368932,0.598214286,0.444444444,0.4,0.050938604,0.12962963
0.127659574,0.893617021,0,0,0,0.42658872,0.071183266,0,0.083333333,0.916666667,0.611111111,0.166666667,0.276110032,0.598214286,0.722222222,0.4,0.313450014,0.111111111
0.425531915,0.638297872,0,0,0,0.141565378,0.162035592,0.388017118,0.5,1,0.222222222,0.277777778,0.601854369,0.732142857,0,0,0.089851967,0.222222222
0.680851064,0.255319149,0,0,0,0.220044581,0.124258508,0.416547789,0.541666667,0.125,0.333333333,0.5,0.351346278,0.665178571,0.5,0.4,0.040818351,0.148148148
0.787234043,0.914893617,0,0,0,0.113534088,0.132688105,0.402282454,0.458333333,0.875,0.833333333,0.388888889,0.600346278,0.6875,0.277777778,0.48,0.013751637,0
0.829787234,0.574468085,0,0,0,0.091117466,0.197627224,0.39657632,0.041666667,0.208333333,0.5,0.388888889,0.297728155,0.642857143,0.333333333,0.48,0.055701076,0.037037037
0.936170213,0.106382979,0,0,0,0.228750473,0.219169529,0.559201141,0.833333333,0.333333333,0.222222222,0.222222222,0.456559871,0.6875,0.388888889,0.36,0.101520022,0.111111111
0.531914894,0.70212766,0,0,0,0.539386802,0.152044958,0.465049929,0.375,0.25,0.388888889,0.5,0.299194175,0.6875,0.555555556,0.48,0.126046752,0.185185185
0.659574468,0,0,0,0,0.160869748,0.12862941,0.402282454,0.416666667,0.625,0.277777778,0.611111111,0.140427184,0.598214286,0.444444444,0.44,0.115787594,0.074074074
0,0.936170213,0,0,0,0,0.091476741,0.316690442,0.458333333,0.875,0.5,0.277777778,0.204035599,0.732142857,0.277777778,0.28,0.057407628,0.259259259
0.106382979,0.638297872,0,0,0,0.502018758,0.162035592,0.373751783,0.208333333,0.916666667,0.388888889,0.388888889,0.04812945,0.642857143,0.166666667,0.2,0.25764972,0.296296296
0.212765957,0.425531915,0,0,0,0.150355385,0.10084296,0.316690442,0.208333333,0.666666667,0.666666667,0.222222222,0.432728155,0.665178571,0.333333333,0.24,0.150454419,0.148148148
0.29787234,0.340425532,0,0,0,0.463157673,0.334061817,0.074179743,0.75,1,0.333333333,0.277777778,0.295459547,0.6875,0.444444444,0.4,0.188494662,0.481481481
0.382978723,0.680851064,0,0,0,0.010030702,0.121136435,0.17403709,0.708333333,0.416666667,0.222222222,0.333333333,0.473566343,0.620535714,0.527777778,0.46,0.01595428,0.055555556
0.574468085,0.510638298,0,0,0,0.058943517,0.192631908,0.285306705,0.25,0.833333333,0.388888889,0.166666667,0.2007411,0.665178571,0.666666667,0.56,0.099238005,0.074074074
0.659574468,0.127659574,0,0,0,0.160869748,0.383078364,0.402282454,0.583333333,0.083333333,0.388888889,0.555555556,0.466469256,0.642857143,0.444444444,0.44,0.125768941,0.074074074
0.787234043,0.255319149,0,0,0,0.113534088,0.124258508,0.402282454,0.333333333,0.125,0.833333333,0.333333333,0.01102589,0.642857143,0.277777778,0.48,0.068202564,0
0.829787234,0.531914894,0,0,0,0.091117466,0.12051202,0.39657632,0.041666667,0.5,0.611111111,0.333333333,0.346359223,0.620535714,0.333333333,0.48,0.046255507,0.037037037
0.85106383,0.70212766,0,0,0,0.585692055,0.152044958,0.39657632,0.375,0.166666667,0.611111111,0.277777778,0.113783172,0.620535714,0.444444444,0.4,0.353057904,0.259259259
0.914893617,0.319148936,0,0,0,0.158598646,0.116453325,0.701854494,0.958333333,0.75,0.388888889,0.222222222,0.473029126,0.642857143,0.722222222,0.48,0.081299361,0.111111111
0.957446809,0.893617021,0,0,0,0.135635278,0.071183266,0.296718973,0.5,1,0.555555556,0.166666667,0.100038835,0.642857143,0.444444444,0.4,0.056594039,0.12962963
0.127659574,0.914893617,1,1,0,0.42658872,0.132688105,0,0.083333333,0.791666667,0.555555556,0.444444444,0.598653722,0.575892857,0.722222222,0.4,0.281878795,0.111111111
0.255319149,0,1,1,0,0.147011818,0.12862941,0.359486448,0.25,0.5,0.166666667,0.611111111,0.552352751,0.598214286,0.333333333,0.32,0.006032464,0
0.319148936,0.382978723,1,1,0,0.118896412,0,0.559201141,0.875,0.541666667,0.055555556,0.388888889,0.252605178,0.620535714,0.555555556,0.4,0.053399214,0.148148148
